datetime,open,high,low,close,volume
2021-03-18,131.36501,131.84,127.17043,127.225,29418808.0
2021-03-19,127.5,129.215,126.125,128.4575,29920696.0
2021-03-22,129.1275,133.94501,129.0675,131.8625,29780308.0
2021-03-23,132.5425,133.44501,130.21249,130.7075,22204608.0
2021-03-24,131.5125,131.59125,126.3675,126.43,24583852.0
2021-03-25,124.995,127.1475,122.72,125.3525,29514456.0
2021-03-26,125.545,128.5625,123.735,128.3925,36396896.0
2021-03-29,128.2025,130.625,127.0,129.4825,27351988.0
2021-03-30,128.41949,129.7525,127.05,128.7175,20020248.0
2021-03-31,130.155,134.705,129.825,133.4825,31477752.0
2021-04-01,135.7225,138.7,135.1125,138.11749,30827460.0
2021-04-05,138.675,140.13962,137.33,139.875,25567140.0
2021-04-06,139.99678,140.54124,137.73622,138.61501,19174596.0
2021-04-07,138.8075,142.43498,137.11501,141.435,25128436.0
2021-04-08,142.5275,144.715,142.48943,143.17,24441492.0
2021-04-09,142.14,144.08,141.75,144.0,19517088.0
2021-04-12,142.89751,153.52499,141.3925,152.09,86932200.0
2021-04-13,152.315,157.0,151.25751,156.795,67621184.0
2021-04-14,156.25,157.20461,152.27499,152.77,38550192.0
2021-04-15,156.625,162.14149,156.315,161.3725,59848068.0
2021-04-16,160.53087,161.6575,158.6525,159.125,33520756.0
2021-04-19,155.3654,158.075,152.33003,153.61749,40441808.0
2021-04-20,153.2325,154.97,149.63,151.71249,33413304.0
2021-04-21,151.1875,153.625,151.02251,153.605,21677704.0
2021-04-22,153.75,154.38568,147.83501,148.5025,27778628.0
2021-04-23,149.34363,153.34875,149.0025,152.6525,22777220.0
2021-04-26,151.85045,154.78999,151.25,154.78,19779708.0
2021-04-27,155.785,156.705,153.545,153.8175,16457300.0
2021-04-28,153.645,155.32249,152.15518,152.7675,20941620.0
2021-04-29,154.0,154.36501,150.715,153.2475,17319648.0
